id,nombre,fecha_ingreso,edad,sexo,fecha_retiro,cargo
9341,Trabajador_9341,2024-02-03,53,M,,Auxiliar
9342,Trabajador_9342,2024-10-26,55,M,,Analista
9343,Trabajador_9343,2022-10-06,61,F,2025-08-04,Director
9344,Trabajador_9344,2024-03-04,19,M,2025-09-07,Auxiliar
9345,Trabajador_9345,2025-05-04,53,M,,Consultor
9346,Trabajador_9346,2024-02-04,34,M,2025-03-04,Gerente
9347,Trabajador_9347,2023-04-10,51,F,,Ingeniero
9348,Trabajador_9348,2023-01-05,27,F,2024-09-24,Analista
9349,Trabajador_9349,2023-03-11,28,F,2024-09-18,Ingeniero
9350,Trabajador_9350,2021-12-26,47,F,2024-08-01,Auxiliar
9351,Trabajador_9351,2021-12-21,20,M,2025-03-31,Director
9352,Trabajador_9352,2022-01-25,60,F,,Analista
9353,Trabajador_9353,2024-07-05,58,F,,Auxiliar
9354,Trabajador_9354,2024-07-05,41,F,,Coordinador
9355,Trabajador_9355,2023-01-05,56,M,2024-10-19,Ingeniero
9356,Trabajador_9356,2024-09-07,57,F,,Director
9357,Trabajador_9357,2025-06-07,28,F,2025-08-19,Analista
9358,Trabajador_9358,2024-01-13,50,M,2024-10-20,Auxiliar
9359,Trabajador_9359,2025-05-04,41,F,2025-07-26,Analista
9360,Trabajador_9360,2021-11-19,40,M,,Coordinador
9361,Trabajador_9361,2023-05-13,38,F,2025-01-19,Analista
9362,Trabajador_9362,2021-04-28,61,F,,Gerente
9363,Trabajador_9363,2025-11-03,50,M,,Auxiliar
9364,Trabajador_9364,2022-10-18,41,F,2023-01-09,Director
9365,Trabajador_9365,2025-06-03,42,F,2025-10-20,Auxiliar
9366,Trabajador_9366,2024-07-23,55,M,,Auxiliar
9367,Trabajador_9367,2024-06-03,42,M,,Consultor
9368,Trabajador_9368,2024-05-08,47,F,2025-01-27,Coordinador
9369,Trabajador_9369,2022-11-23,47,M,2024-12-31,Gerente
9370,Trabajador_9370,2021-09-08,46,F,2022-09-15,Consultor
9371,Trabajador_9371,2025-05-19,49,M,,Gerente
9372,Trabajador_9372,2023-02-10,23,M,2024-08-10,Analista
9373,Trabajador_9373,2025-02-15,22,M,,Analista
9374,Trabajador_9374,2024-05-23,46,F,2024-09-12,Gerente
9375,Trabajador_9375,2023-06-26,52,M,2024-04-01,Coordinador
9376,Trabajador_9376,2024-08-28,61,M,,Analista
9377,Trabajador_9377,2025-09-12,47,F,,Auxiliar
9378,Trabajador_9378,2025-02-28,57,M,,Analista
9379,Trabajador_9379,2024-08-27,43,M,2025-08-14,Director
9380,Trabajador_9380,2023-03-10,21,F,2024-10-14,Auxiliar
9381,Trabajador_9381,2024-02-01,58,M,,Consultor
9382,Trabajador_9382,2023-02-24,43,M,,Analista
9383,Trabajador_9383,2020-03-03,29,M,2024-03-27,Consultor
9384,Trabajador_9384,2022-04-08,38,F,,Consultor
9385,Trabajador_9385,2025-06-08,39,F,,Coordinador
9386,Trabajador_9386,2023-01-19,44,F,2024-07-26,Auxiliar
9387,Trabajador_9387,2024-02-24,31,M,,Director
9388,Trabajador_9388,2023-06-17,54,F,,Coordinador
9389,Trabajador_9389,2021-05-06,19,F,2022-05-04,Consultor
9390,Trabajador_9390,2020-07-21,40,M,2020-10-09,Ingeniero
9391,Trabajador_9391,2023-05-14,24,M,2025-03-23,Director
9392,Trabajador_9392,2022-07-16,40,M,2025-10-10,Director
9393,Trabajador_9393,2023-03-26,61,F,,Director
9394,Trabajador_9394,2021-06-14,19,M,2024-08-08,Auxiliar
9395,Trabajador_9395,2025-04-16,44,M,,Director
9396,Trabajador_9396,2022-06-08,65,F,2023-03-05,Consultor
9397,Trabajador_9397,2025-10-26,46,M,,Gerente
9398,Trabajador_9398,2023-04-03,20,F,2024-02-08,Gerente
9399,Trabajador_9399,2024-03-15,52,F,2024-04-23,Director
9400,Trabajador_9400,2024-04-09,25,F,,Ingeniero
9401,Trabajador_9401,2021-09-23,18,F,2025-07-31,Ingeniero
9402,Trabajador_9402,2021-08-12,30,M,2024-12-01,Consultor
9403,Trabajador_9403,2022-10-08,50,F,,Director
9404,Trabajador_9404,2025-02-12,63,F,,Director
9405,Trabajador_9405,2025-02-17,40,F,,Auxiliar
9406,Trabajador_9406,2023-07-16,22,M,2025-05-04,Director
9407,Trabajador_9407,2023-02-16,41,M,2025-10-13,Coordinador
9408,Trabajador_9408,2021-01-19,48,M,2021-03-15,Gerente
9409,Trabajador_9409,2020-01-13,54,F,2021-12-17,Gerente
9410,Trabajador_9410,2025-05-07,58,F,,Coordinador
9411,Trabajador_9411,2023-12-27,30,M,,Consultor
9412,Trabajador_9412,2021-04-23,35,M,2022-08-15,Gerente
9413,Trabajador_9413,2021-02-08,22,F,2023-05-13,Coordinador
9414,Trabajador_9414,2025-08-10,20,M,,Auxiliar
9415,Trabajador_9415,2021-05-09,38,F,2024-09-18,Auxiliar
9416,Trabajador_9416,2024-04-22,39,M,,Ingeniero
9417,Trabajador_9417,2022-10-21,19,F,2024-08-03,Analista
9418,Trabajador_9418,2025-04-06,47,M,,Director
9419,Trabajador_9419,2025-08-10,24,M,,Director
9420,Trabajador_9420,2025-12-08,48,M,,Coordinador
9421,Trabajador_9421,2024-03-08,39,M,,Coordinador
9422,Trabajador_9422,2025-09-15,63,F,2025-11-06,Gerente
9423,Trabajador_9423,2022-11-06,34,M,,Consultor
9424,Trabajador_9424,2024-06-28,51,M,2024-12-12,Auxiliar
9425,Trabajador_9425,2025-12-08,34,F,,Analista
9426,Trabajador_9426,2025-09-20,49,M,,Consultor
9427,Trabajador_9427,2024-06-09,27,M,2025-12-29,Gerente
9428,Trabajador_9428,2024-06-13,30,F,2025-05-12,Consultor
9429,Trabajador_9429,2022-12-26,29,F,2023-08-10,Coordinador
9430,Trabajador_9430,2023-09-26,19,M,,Gerente
9431,Trabajador_9431,2024-04-11,19,M,2024-11-29,Coordinador
9432,Trabajador_9432,2022-05-27,39,F,2025-01-25,Gerente
9433,Trabajador_9433,2021-06-11,34,F,,Auxiliar
9434,Trabajador_9434,2024-06-04,63,M,2024-08-15,Consultor
9435,Trabajador_9435,2022-10-03,40,F,2023-12-27,Director
9436,Trabajador_9436,2025-09-02,51,F,,Auxiliar
9437,Trabajador_9437,2023-06-12,47,M,,Auxiliar
9438,Trabajador_9438,2024-08-25,46,F,,Director
9439,Trabajador_9439,2020-06-07,35,M,2022-02-11,Ingeniero
9440,Trabajador_9440,2024-01-14,47,M,,Coordinador
9441,Trabajador_9441,2025-01-23,54,M,2025-12-14,Analista
9442,Trabajador_9442,2021-03-20,21,M,2023-09-28,Consultor
9443,Trabajador_9443,2025-12-02,49,F,,Gerente
9444,Trabajador_9444,2021-04-22,60,F,2024-08-20,Coordinador
9445,Trabajador_9445,2025-05-02,42,F,2025-07-21,Director
9446,Trabajador_9446,2022-07-08,50,M,,Ingeniero
9447,Trabajador_9447,2024-10-19,34,F,,Consultor
9448,Trabajador_9448,2025-10-20,42,M,2025-11-21,Ingeniero
9449,Trabajador_9449,2025-10-27,34,M,,Coordinador
9450,Trabajador_9450,2021-08-04,60,F,2022-06-04,Analista
9451,Trabajador_9451,2024-10-01,35,F,,Analista
9452,Trabajador_9452,2025-05-09,42,F,2025-11-16,Gerente
9453,Trabajador_9453,2025-06-10,45,M,,Director
9454,Trabajador_9454,2024-08-27,52,M,,Gerente
9455,Trabajador_9455,2022-03-08,44,M,2024-01-04,Gerente
9456,Trabajador_9456,2024-06-06,54,M,,Gerente
9457,Trabajador_9457,2025-05-23,46,M,,Consultor
9458,Trabajador_9458,2025-08-03,25,F,,Consultor
9459,Trabajador_9459,2024-01-20,21,F,,Consultor
9460,Trabajador_9460,2024-06-05,46,M,,Coordinador
9461,Trabajador_9461,2025-04-13,30,F,,Gerente
9462,Trabajador_9462,2024-01-06,47,M,,Coordinador
9463,Trabajador_9463,2021-11-09,20,M,2024-04-03,Ingeniero
9464,Trabajador_9464,2025-07-22,45,F,,Ingeniero
9465,Trabajador_9465,2023-04-22,62,M,2025-10-14,Gerente
9466,Trabajador_9466,2024-03-25,41,F,,Ingeniero
9467,Trabajador_9467,2024-01-28,55,F,,Analista
9468,Trabajador_9468,2024-04-25,18,F,,Analista
9469,Trabajador_9469,2022-04-13,45,F,,Analista
9470,Trabajador_9470,2022-09-07,56,M,,Coordinador
9471,Trabajador_9471,2023-01-25,50,M,2025-09-08,Director
9472,Trabajador_9472,2022-11-26,37,F,2025-11-20,Ingeniero
9473,Trabajador_9473,2024-12-09,36,F,,Consultor
9474,Trabajador_9474,2023-06-24,44,M,2023-10-01,Gerente
9475,Trabajador_9475,2021-01-23,59,F,2022-08-26,Director
9476,Trabajador_9476,2023-12-17,29,F,,Ingeniero
9477,Trabajador_9477,2025-07-22,45,F,,Director
9478,Trabajador_9478,2022-04-16,64,F,2025-02-20,Analista
9479,Trabajador_9479,2023-04-17,43,F,2025-06-10,Auxiliar
9480,Trabajador_9480,2024-06-16,26,M,,Ingeniero
9481,Trabajador_9481,2023-11-24,44,F,,Gerente
9482,Trabajador_9482,2022-12-01,29,F,2025-11-01,Coordinador
9483,Trabajador_9483,2023-01-26,18,F,2024-12-24,Ingeniero
9484,Trabajador_9484,2025-08-26,65,M,,Director
9485,Trabajador_9485,2024-11-14,57,M,,Gerente
9486,Trabajador_9486,2022-12-17,23,M,2023-04-11,Ingeniero
9487,Trabajador_9487,2023-12-10,36,M,2025-06-29,Coordinador
9488,Trabajador_9488,2024-07-12,56,F,,Consultor
9489,Trabajador_9489,2023-05-01,27,M,,Auxiliar
9490,Trabajador_9490,2025-01-06,36,M,2025-05-10,Analista
9491,Trabajador_9491,2022-05-23,21,M,2022-12-17,Consultor
9492,Trabajador_9492,2020-08-16,18,F,2023-09-04,Analista
9493,Trabajador_9493,2024-07-16,57,M,,Analista
9494,Trabajador_9494,2022-12-26,60,M,2023-09-23,Coordinador
9495,Trabajador_9495,2022-01-14,50,M,2025-12-11,Analista
9496,Trabajador_9496,2025-04-01,33,M,,Ingeniero
9497,Trabajador_9497,2024-08-27,49,M,,Auxiliar
9498,Trabajador_9498,2020-08-20,21,F,2022-06-29,Gerente
9499,Trabajador_9499,2022-07-05,49,M,2025-02-21,Consultor
9500,Trabajador_9500,2024-04-11,58,F,,Auxiliar
9501,Trabajador_9501,2025-04-05,54,F,,Coordinador
9502,Trabajador_9502,2025-05-27,42,F,,Analista
9503,Trabajador_9503,2024-04-05,49,F,,Coordinador
9504,Trabajador_9504,2023-06-15,45,F,,Analista
9505,Trabajador_9505,2023-06-05,58,F,,Gerente
9506,Trabajador_9506,2023-03-04,53,F,,Analista
9507,Trabajador_9507,2024-03-22,42,M,,Analista
9508,Trabajador_9508,2024-10-09,51,F,2025-12-23,Coordinador
9509,Trabajador_9509,2024-08-14,51,F,,Director
9510,Trabajador_9510,2022-06-17,49,F,,Gerente
9511,Trabajador_9511,2021-03-16,63,F,,Ingeniero
9512,Trabajador_9512,2022-01-02,34,F,2024-05-02,Consultor
9513,Trabajador_9513,2025-09-17,57,F,,Analista
9514,Trabajador_9514,2023-02-08,52,M,2025-11-19,Auxiliar
9515,Trabajador_9515,2022-10-12,20,M,,Auxiliar
9516,Trabajador_9516,2023-02-12,18,M,,Consultor
9517,Trabajador_9517,2022-08-19,19,M,2024-03-08,Auxiliar
9518,Trabajador_9518,2022-06-26,42,F,2025-05-02,Consultor
9519,Trabajador_9519,2025-06-06,37,F,,Analista
9520,Trabajador_9520,2023-07-06,18,M,,Consultor
9521,Trabajador_9521,2020-04-11,24,F,2021-04-17,Consultor
9522,Trabajador_9522,2020-05-03,28,M,2023-09-25,Coordinador
9523,Trabajador_9523,2024-07-22,38,M,,Consultor
9524,Trabajador_9524,2024-12-14,29,M,,Consultor
9525,Trabajador_9525,2025-01-03,58,F,2025-11-26,Auxiliar
9526,Trabajador_9526,2023-02-03,19,M,2024-03-05,Auxiliar
9527,Trabajador_9527,2025-01-18,52,F,2025-10-22,Coordinador
9528,Trabajador_9528,2022-02-03,65,M,2022-08-01,Gerente
9529,Trabajador_9529,2024-12-02,42,M,,Analista
9530,Trabajador_9530,2023-04-16,45,F,,Consultor
9531,Trabajador_9531,2025-01-01,26,F,,Auxiliar
9532,Trabajador_9532,2020-09-25,50,F,2023-02-05,Coordinador
9533,Trabajador_9533,2020-09-19,18,M,2021-02-13,Ingeniero
9534,Trabajador_9534,2025-09-12,57,F,,Coordinador
9535,Trabajador_9535,2025-12-12,20,M,,Auxiliar
9536,Trabajador_9536,2025-10-20,31,F,,Analista
9537,Trabajador_9537,2025-03-07,22,F,,Coordinador
9538,Trabajador_9538,2025-02-09,55,M,,Coordinador
9539,Trabajador_9539,2021-09-14,33,M,2022-01-04,Coordinador
9540,Trabajador_9540,2022-08-26,19,F,,Ingeniero
9541,Trabajador_9541,2024-12-07,40,F,,Consultor
9542,Trabajador_9542,2022-05-05,19,F,2024-03-31,Gerente
9543,Trabajador_9543,2024-05-19,35,F,2025-03-01,Ingeniero
9544,Trabajador_9544,2024-12-21,31,F,,Analista
9545,Trabajador_9545,2022-11-07,35,M,2025-06-17,Ingeniero
9546,Trabajador_9546,2024-03-19,29,M,2025-12-09,Auxiliar
9547,Trabajador_9547,2024-02-19,47,M,,Gerente
9548,Trabajador_9548,2022-02-05,63,F,2025-06-08,Ingeniero
9549,Trabajador_9549,2024-04-13,43,M,2025-02-11,Analista
9550,Trabajador_9550,2024-02-23,41,F,,Auxiliar
9551,Trabajador_9551,2024-03-26,64,F,,Auxiliar
9552,Trabajador_9552,2022-08-23,52,M,,Ingeniero
9553,Trabajador_9553,2024-09-21,55,F,,Ingeniero
9554,Trabajador_9554,2024-02-09,54,M,,Director
9555,Trabajador_9555,2025-09-24,59,F,,Director
9556,Trabajador_9556,2023-04-26,52,M,2023-09-30,Analista
9557,Trabajador_9557,2023-01-13,56,F,2024-10-27,Director
9558,Trabajador_9558,2023-03-17,56,F,2024-08-25,Auxiliar
9559,Trabajador_9559,2024-05-25,34,M,,Director
9560,Trabajador_9560,2022-03-19,63,F,2025-03-14,Analista
9561,Trabajador_9561,2024-04-09,18,M,,Consultor
9562,Trabajador_9562,2025-05-09,42,M,,Ingeniero
9563,Trabajador_9563,2024-05-20,34,M,2025-10-24,Coordinador
9564,Trabajador_9564,2025-05-22,55,F,,Coordinador
9565,Trabajador_9565,2023-03-15,29,F,,Director
9566,Trabajador_9566,2025-05-20,37,M,,Analista
9567,Trabajador_9567,2020-09-22,23,F,2024-03-05,Ingeniero
9568,Trabajador_9568,2024-10-10,49,F,,Ingeniero
9569,Trabajador_9569,2023-01-12,31,M,2024-08-02,Ingeniero
9570,Trabajador_9570,2025-03-14,39,M,,Director
9571,Trabajador_9571,2024-04-07,28,M,2025-01-02,Consultor
9572,Trabajador_9572,2021-07-04,26,F,2022-03-30,Coordinador
9573,Trabajador_9573,2024-04-23,53,F,,Gerente
9574,Trabajador_9574,2021-11-09,58,F,2022-11-02,Coordinador
9575,Trabajador_9575,2025-05-18,28,F,,Analista
9576,Trabajador_9576,2021-02-26,46,F,2021-04-26,Auxiliar
9577,Trabajador_9577,2022-08-14,38,M,2024-09-29,Analista
9578,Trabajador_9578,2024-08-16,64,F,2025-08-20,Consultor
9579,Trabajador_9579,2025-01-08,63,F,2025-12-21,Auxiliar
9580,Trabajador_9580,2021-03-28,18,M,,Gerente
9581,Trabajador_9581,2023-12-19,62,M,,Ingeniero
9582,Trabajador_9582,2025-09-09,19,M,,Gerente
9583,Trabajador_9583,2024-05-22,65,F,2025-02-19,Ingeniero
9584,Trabajador_9584,2025-06-08,56,F,,Analista
9585,Trabajador_9585,2025-05-01,19,F,,Director
9586,Trabajador_9586,2022-08-18,47,M,,Gerente
9587,Trabajador_9587,2024-10-15,45,F,2024-12-12,Director
9588,Trabajador_9588,2024-02-21,26,F,,Consultor
9589,Trabajador_9589,2023-02-08,33,M,2024-08-31,Analista
9590,Trabajador_9590,2022-02-22,33,F,2024-10-06,Consultor
9591,Trabajador_9591,2021-09-08,40,M,2024-08-18,Ingeniero
9592,Trabajador_9592,2020-03-14,26,F,2024-02-24,Ingeniero
9593,Trabajador_9593,2024-09-01,21,M,,Consultor
9594,Trabajador_9594,2024-04-09,34,M,2025-01-18,Ingeniero
9595,Trabajador_9595,2025-06-27,43,M,,Gerente
9596,Trabajador_9596,2025-08-22,26,M,,Director
9597,Trabajador_9597,2024-01-10,20,F,2025-09-29,Director
9598,Trabajador_9598,2023-05-10,24,F,,Analista
9599,Trabajador_9599,2022-01-08,23,F,,Coordinador
9600,Trabajador_9600,2024-03-10,34,F,2025-01-10,Gerente
9601,Trabajador_9601,2024-09-26,64,F,,Gerente
9602,Trabajador_9602,2025-06-12,23,M,,Ingeniero
9603,Trabajador_9603,2022-10-10,50,F,2025-11-26,Gerente
9604,Trabajador_9604,2024-04-10,61,M,2024-05-24,Gerente
9605,Trabajador_9605,2020-12-23,62,F,2021-11-15,Consultor
9606,Trabajador_9606,2023-01-27,41,M,2023-08-03,Ingeniero
9607,Trabajador_9607,2025-01-07,21,M,,Director
9608,Trabajador_9608,2025-07-19,51,M,,Director
9609,Trabajador_9609,2025-05-17,21,F,,Gerente
9610,Trabajador_9610,2024-01-19,51,F,2025-09-16,Director
9611,Trabajador_9611,2023-03-16,34,M,2025-11-21,Gerente
9612,Trabajador_9612,2025-02-10,48,M,2025-09-15,Ingeniero
9613,Trabajador_9613,2023-12-09,29,M,,Ingeniero
9614,Trabajador_9614,2025-02-11,60,F,,Analista
9615,Trabajador_9615,2023-06-22,50,F,,Gerente
9616,Trabajador_9616,2024-10-06,44,M,,Ingeniero
9617,Trabajador_9617,2023-04-21,28,F,2023-12-19,Consultor
9618,Trabajador_9618,2025-07-16,65,F,,Coordinador
9619,Trabajador_9619,2021-02-22,21,M,2021-11-24,Gerente
9620,Trabajador_9620,2025-11-27,61,M,,Director
9621,Trabajador_9621,2023-10-17,21,F,,Consultor
9622,Trabajador_9622,2024-12-19,32,F,,Analista
9623,Trabajador_9623,2020-01-03,62,F,2020-03-27,Gerente
9624,Trabajador_9624,2022-07-04,25,M,,Director
9625,Trabajador_9625,2025-09-21,30,F,,Consultor
9626,Trabajador_9626,2025-12-04,49,M,,Analista
9627,Trabajador_9627,2024-09-22,46,M,2025-06-25,Auxiliar
9628,Trabajador_9628,2024-09-11,28,M,2025-04-25,Consultor
9629,Trabajador_9629,2024-10-12,28,M,,Gerente
9630,Trabajador_9630,2023-06-09,42,M,,Coordinador
9631,Trabajador_9631,2023-04-01,36,M,2024-03-16,Gerente
9632,Trabajador_9632,2025-07-23,44,F,,Ingeniero
9633,Trabajador_9633,2022-12-27,56,M,2024-09-22,Coordinador
9634,Trabajador_9634,2022-10-18,25,F,,Director
9635,Trabajador_9635,2022-11-23,39,M,2025-12-25,Ingeniero
9636,Trabajador_9636,2024-07-27,39,M,,Ingeniero
9637,Trabajador_9637,2024-05-06,22,F,,Gerente
9638,Trabajador_9638,2025-02-17,35,M,2025-10-10,Director
9639,Trabajador_9639,2025-03-28,35,M,,Gerente
9640,Trabajador_9640,2023-09-12,65,M,,Ingeniero
9641,Trabajador_9641,2020-04-05,49,F,2020-05-05,Auxiliar
9642,Trabajador_9642,2025-04-16,32,M,,Coordinador
9643,Trabajador_9643,2025-02-06,34,F,2025-05-31,Ingeniero
9644,Trabajador_9644,2024-04-11,45,M,,Analista
9645,Trabajador_9645,2023-09-24,64,M,,Gerente
9646,Trabajador_9646,2025-01-17,58,M,2025-06-07,Director
9647,Trabajador_9647,2025-06-16,46,M,,Auxiliar
9648,Trabajador_9648,2021-06-17,58,M,2025-05-22,Analista
9649,Trabajador_9649,2025-06-25,19,F,2025-10-13,Ingeniero
9650,Trabajador_9650,2024-05-21,61,F,2024-07-29,Coordinador
9651,Trabajador_9651,2021-04-21,58,M,2023-10-19,Ingeniero
9652,Trabajador_9652,2022-11-25,61,M,,Ingeniero
9653,Trabajador_9653,2023-11-25,40,M,,Director
9654,Trabajador_9654,2021-08-12,24,F,2024-07-21,Director
9655,Trabajador_9655,2023-08-07,34,F,2025-05-28,Analista
9656,Trabajador_9656,2025-06-05,51,F,,Gerente
9657,Trabajador_9657,2024-10-01,34,M,2025-05-07,Ingeniero
9658,Trabajador_9658,2023-07-15,64,F,2025-12-04,Director
9659,Trabajador_9659,2024-05-08,33,M,,Gerente
9660,Trabajador_9660,2022-11-26,63,F,2025-08-21,Ingeniero
9661,Trabajador_9661,2021-10-21,20,F,,Consultor
9662,Trabajador_9662,2024-09-24,44,M,2025-02-09,Consultor
9663,Trabajador_9663,2020-10-01,24,M,2022-05-22,Auxiliar
9664,Trabajador_9664,2024-12-23,46,F,2025-08-08,Director
9665,Trabajador_9665,2024-09-04,50,M,,Consultor
9666,Trabajador_9666,2021-06-07,45,M,2022-11-10,Gerente
9667,Trabajador_9667,2025-03-25,28,F,,Ingeniero
9668,Trabajador_9668,2023-08-09,21,M,,Gerente
9669,Trabajador_9669,2020-04-13,33,F,2024-02-19,Director
9670,Trabajador_9670,2025-02-10,32,F,,Consultor
9671,Trabajador_9671,2022-09-05,62,M,2022-12-07,Director
9672,Trabajador_9672,2023-04-27,30,M,2023-06-13,Ingeniero
9673,Trabajador_9673,2022-05-18,64,F,2024-08-11,Auxiliar
9674,Trabajador_9674,2025-10-15,59,F,,Consultor
9675,Trabajador_9675,2024-07-26,53,M,2025-11-09,Gerente
9676,Trabajador_9676,2022-02-09,61,F,2025-05-29,Ingeniero
9677,Trabajador_9677,2025-02-12,20,F,,Ingeniero
9678,Trabajador_9678,2024-02-15,48,M,2024-12-12,Auxiliar
9679,Trabajador_9679,2024-07-17,28,F,,Gerente
9680,Trabajador_9680,2023-08-12,52,M,,Coordinador
9681,Trabajador_9681,2022-11-06,61,F,2025-07-03,Coordinador
9682,Trabajador_9682,2021-05-11,38,F,2023-03-05,Director
9683,Trabajador_9683,2023-06-16,30,F,,Consultor
9684,Trabajador_9684,2022-08-20,21,F,,Consultor
9685,Trabajador_9685,2023-09-22,65,M,2024-06-22,Auxiliar
9686,Trabajador_9686,2024-06-10,19,M,,Ingeniero
9687,Trabajador_9687,2024-12-11,41,M,,Consultor
9688,Trabajador_9688,2021-10-04,30,M,2022-12-11,Auxiliar
9689,Trabajador_9689,2025-11-10,54,F,,Ingeniero
9690,Trabajador_9690,2025-06-22,58,M,2025-09-09,Gerente
9691,Trabajador_9691,2024-01-01,28,F,,Director
9692,Trabajador_9692,2024-01-01,45,F,,Coordinador
9693,Trabajador_9693,2024-12-25,39,F,,Consultor
9694,Trabajador_9694,2022-07-08,25,F,2023-02-24,Ingeniero
9695,Trabajador_9695,2022-09-24,65,M,2024-01-15,Analista
9696,Trabajador_9696,2024-10-20,20,F,,Director
9697,Trabajador_9697,2025-08-12,64,F,,Ingeniero
9698,Trabajador_9698,2025-01-23,41,F,,Director
9699,Trabajador_9699,2023-10-25,32,M,,Director
9700,Trabajador_9700,2025-08-17,40,F,,Coordinador
9701,Trabajador_9701,2025-07-14,48,M,,Ingeniero
9702,Trabajador_9702,2022-09-12,25,F,,Coordinador
9703,Trabajador_9703,2021-12-18,22,M,2024-05-23,Coordinador
9704,Trabajador_9704,2023-02-04,48,F,2024-06-15,Director
9705,Trabajador_9705,2024-07-24,24,M,,Coordinador
9706,Trabajador_9706,2022-08-16,34,F,2023-10-11,Analista
9707,Trabajador_9707,2023-10-13,21,M,,Consultor
9708,Trabajador_9708,2022-09-26,54,M,2023-04-23,Ingeniero
9709,Trabajador_9709,2024-03-14,22,F,,Auxiliar
9710,Trabajador_9710,2025-05-26,55,M,,Gerente
9711,Trabajador_9711,2025-11-19,41,F,,Coordinador
9712,Trabajador_9712,2023-07-04,37,F,,Analista
9713,Trabajador_9713,2022-12-26,51,M,,Ingeniero
9714,Trabajador_9714,2025-05-24,29,M,,Coordinador
9715,Trabajador_9715,2022-06-09,30,M,2022-12-30,Coordinador
9716,Trabajador_9716,2023-09-21,31,F,,Consultor
9717,Trabajador_9717,2025-10-15,27,F,,Coordinador
9718,Trabajador_9718,2024-08-22,53,F,,Gerente
9719,Trabajador_9719,2024-02-10,29,M,,Director
9720,Trabajador_9720,2020-04-19,37,F,2020-06-30,Ingeniero
9721,Trabajador_9721,2025-01-15,65,F,,Gerente
9722,Trabajador_9722,2025-11-28,25,M,,Ingeniero
9723,Trabajador_9723,2024-06-01,37,M,,Consultor
9724,Trabajador_9724,2023-11-18,42,F,,Gerente
9725,Trabajador_9725,2023-07-08,34,M,,Ingeniero
9726,Trabajador_9726,2024-08-13,29,M,,Director
9727,Trabajador_9727,2023-05-14,34,M,2024-08-29,Consultor
9728,Trabajador_9728,2023-10-14,24,M,,Analista
9729,Trabajador_9729,2025-01-21,52,M,,Gerente
9730,Trabajador_9730,2021-07-09,36,F,2023-05-30,Analista
9731,Trabajador_9731,2022-04-21,63,F,2025-01-23,Analista
9732,Trabajador_9732,2024-09-07,44,M,,Ingeniero
9733,Trabajador_9733,2023-04-07,29,M,2024-07-22,Coordinador
9734,Trabajador_9734,2023-11-09,46,M,,Gerente
9735,Trabajador_9735,2025-02-24,26,F,,Coordinador
9736,Trabajador_9736,2025-01-24,63,M,,Ingeniero
9737,Trabajador_9737,2022-04-16,30,F,2023-05-10,Ingeniero
9738,Trabajador_9738,2022-02-05,44,F,2025-12-25,Coordinador
9739,Trabajador_9739,2023-11-06,47,M,,Auxiliar
9740,Trabajador_9740,2023-08-21,38,M,2025-07-13,Consultor
9741,Trabajador_9741,2022-05-07,33,F,2025-05-01,Consultor
9742,Trabajador_9742,2024-02-07,36,M,,Ingeniero
9743,Trabajador_9743,2023-01-14,42,M,,Coordinador
9744,Trabajador_9744,2023-03-28,46,F,2025-09-21,Director
9745,Trabajador_9745,2025-06-12,57,M,,Auxiliar
9746,Trabajador_9746,2024-08-06,63,M,,Auxiliar
9747,Trabajador_9747,2024-12-08,44,M,2025-04-28,Director
9748,Trabajador_9748,2024-02-21,41,F,,Ingeniero
9749,Trabajador_9749,2022-04-26,65,F,,Gerente
9750,Trabajador_9750,2024-07-06,63,M,,Gerente
9751,Trabajador_9751,2022-08-27,46,F,2024-06-01,Analista
9752,Trabajador_9752,2023-12-10,27,M,2024-07-11,Gerente
9753,Trabajador_9753,2024-09-27,60,M,2024-11-14,Consultor
9754,Trabajador_9754,2024-01-16,19,M,,Analista
9755,Trabajador_9755,2024-08-12,18,M,,Coordinador
9756,Trabajador_9756,2025-04-25,44,M,,Ingeniero
9757,Trabajador_9757,2025-03-27,55,F,2025-09-11,Coordinador
9758,Trabajador_9758,2024-10-14,27,M,,Gerente
9759,Trabajador_9759,2022-05-09,61,M,,Ingeniero
9760,Trabajador_9760,2023-04-19,29,M,2023-12-02,Director
9761,Trabajador_9761,2022-04-22,65,M,2025-03-18,Coordinador
9762,Trabajador_9762,2024-07-08,45,M,,Gerente
9763,Trabajador_9763,2025-05-02,42,F,2025-10-28,Auxiliar
9764,Trabajador_9764,2020-07-26,44,F,2023-02-03,Ingeniero
9765,Trabajador_9765,2024-02-19,37,F,,Auxiliar
9766,Trabajador_9766,2023-11-03,41,F,,Coordinador
9767,Trabajador_9767,2025-09-27,61,M,,Consultor
9768,Trabajador_9768,2024-12-12,23,M,2025-02-08,Auxiliar
